keyCount,stimulusType,stimulusValue,stimulusValueType,cueValue,cueValueType,correctResponse,shiftingType,keyCode1,response1,keyIndex1,keyCode2,response2,keyIndex2
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_sun.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_sun.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_sun.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_sun.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_sun.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_sun.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_star.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_green_sun.png,image,cue_autumn.png,image,green,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,autumn,mapping_01_green_star.png,image,cue_autumn.png,image,green,repetition,ArrowLeft,green,0,ArrowRight,red,1
2,winter,mapping_01_green_sun.png,image,cue_winter.png,image,green,switch,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_star.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,winter,mapping_01_red_sun.png,image,cue_winter.png,image,red,repetition,ArrowLeft,red,0,ArrowRight,green,1
2,autumn,mapping_01_red_star.png,image,cue_autumn.png,image,red,switch,ArrowLeft,green,0,ArrowRight,red,1
